[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86739.01 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86739.01 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86739.01 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.01687000 | Giá: 86739.00 USDT | Tổng: 1463.29 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86739.00 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.64 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.35 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.35 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00008000 | Giá: 86738.35 USDT | Tổng: 6.94 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00008000 | Giá: 86738.35 USDT | Tổng: 6.94 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.35 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.34 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.27 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00028000 | Giá: 86738.26 USDT | Tổng: 24.29 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.03362000 | Giá: 86738.13 USDT | Tổng: 2916.14 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86738.13 USDT | Tổng: 6.07 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00037000 | Giá: 86738.02 USDT | Tổng: 32.09 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00006000 | Giá: 86737.86 USDT | Tổng: 5.20 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00016000 | Giá: 86737.33 USDT | Tổng: 13.88 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00020000 | Giá: 86737.31 USDT | Tổng: 17.35 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00022000 | Giá: 86737.31 USDT | Tổng: 19.08 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00300000 | Giá: 86737.28 USDT | Tổng: 260.21 USDT
[BTC] 2025/04/03 00:31:20 Giao dịch: BÁN | Số lượng: 0.00007000 | Giá: 86736.90 USDT | Tổng: 6.07 USDT
